sqft_living,bedrooms,bathrooms,age,sqft_lot,floors,condition,grade,price
0.5634883010666758,-0.5001320854987588,-0.5370658784875992,2.8363318610639427,-1.061824069264007,-1.1370395799665363,-0.3167256588941896,0.6866667080142533,892208.0
-0.19958599314041048,-0.0681836885497409,0.06561481690986926,0.04715310859994229,0.04707711626405058,-1.1370395799665363,-1.7887301595076266,0.20995911544324775,895976.0
0.7452441861041905,-0.5001320854987588,1.873656903102275,1.0930951407739424,-0.02803267747100952,0.6898930087020411,1.1552788417192474,0.6866667080142533,1144194.0
0.026291515059061406,-1.6996063192575843,1.873656903102275,1.557958266184609,-1.1061883705086168,-0.02014044495620944,-0.3167256588941896,-0.26674847712775784,1071485.0
-0.3152488290733743,-1.6996063192575843,-0.5370658784875992,-0.6501415795160578,0.4185959068361834,-1.1370395799665363,1.1552788417192474,0.6866667080142533,867788.0
1.8643196766244252,0.6993421482600669,-0.5370658784875992,1.9066056102426092,-0.1675222944075497,-0.02014044495620944,-0.3167256588941896,-0.7434560696987634,1134902.0
-0.5976464025200913,0.6993421482600669,2.4763375984997436,0.3274974591409238,0.4185959068361834,-0.2235732856322476,-0.3167256588941896,-0.26674847712775784,852882.0
-0.5901358287582106,-0.5001320854987588,1.2709762077048063,0.27958467130527564,-1.4272621041672802,0.6898930087020411,1.1552788417192474,-0.26674847712775784,1015621.0
-0.5931400582629629,-1.6996063192575843,0.6682955123073377,0.9768793594212757,-0.866208452613356,-0.02014044495620944,-1.7887301595076266,1.6400818931562644,964367.0536231884
0.2570568915819404,-0.5001320854987588,0.06561481690986926,1.4417424848319425,-1.267963310861054,-0.02014044495620944,-0.3167256588941896,1.6400818931562644,1060271.0
-2.1057696139057502,-1.6996063192575843,0.06561481690986926,-0.533925798163391,-0.29194868347964104,-1.1370395799665363,-0.3167256588941896,0.6866667080142533,964367.0536231884
-0.7088028941959267,-0.5001320854987588,0.0037573542318683722,-1.3474362676320577,0.4185959068361834,0.6898930087020411,-0.3167256588941896,-0.26674847712775784,964367.0536231884
-1.2510663198037184,0.6993421482600669,0.6682955123073377,0.3274974591409238,0.4185959068361834,0.6898930087020411,-0.3167256588941896,1.6400818931562644,964367.0536231884
0.3441795472197573,0.6993421482600669,-0.5370658784875992,0.512016234010609,-1.1352830983015934,-1.1370395799665363,-1.7887301595076266,0.020367254592404373,956734.0
-1.7302409258117115,1.8988163820188926,-1.1397465738850678,0.9768793594212757,-0.05134972882282763,-1.1370395799665363,-0.3167256588941896,0.20995911544324775,825528.0
1.7276272341581953,0.6993421482600669,0.06561481690986926,-0.6501415795160578,1.9908525475395071,0.6898930087020411,1.1552788417192474,-0.7434560696987634,1101736.0
-0.30473402580674125,-0.5001320854987588,0.6682955123073377,0.3958004526579423,0.6807644145068241,-0.2235732856322476,-0.16199791309107278,-0.7434560696987634,892757.0
0.026291515059061406,0.6993421482600669,0.6682955123073377,0.3274974591409238,0.22247086537064698,-0.2235732856322476,-0.16199791309107278,-0.26674847712775784,964367.0536231884
-1.7452620733354731,0.6993421482600669,0.06561481690986926,0.9768793594212757,-0.037111883307115685,-1.1370395799665363,-0.3167256588941896,0.020367254592404373,834193.0
-0.6877732876626605,-1.6996063192575843,0.0037573542318683722,-0.06906267275272439,0.48618052579209425,0.6898930087020411,-0.3167256588941896,0.20995911544324775,855460.0
0.0993348425824442,-0.5001320854987588,-1.1397465738850678,-0.9987889235740578,0.14777376280995533,1.6033593030363296,1.1552788417192474,0.6866667080142533,1211447.0
-1.4162989425650954,0.6993421482600669,0.06561481690986926,-0.7663573608687244,0.4185959068361834,-0.02014044495620944,-1.7887301595076266,-0.7434560696987634,964367.0536231884
0.41778317008618887,-0.5001320854987588,0.06561481690986926,0.9768793594212757,-0.08209522131327805,-0.2235732856322476,-0.16199791309107278,0.20995911544324775,932154.0
-0.7553684515195875,0.6993421482600669,-1.1397465738850678,-0.30149423545805776,0.4185959068361834,2.516825597370618,1.1552788417192474,-2.1735788474117803,815393.0
-0.3843461076826774,0.6993421482600669,0.6682955123073377,-0.9987889235740578,-0.03277862597624683,-1.1370395799665363,1.1552788417192474,1.1633743005852588,964367.0536231884
-0.7568705662719637,-1.6996063192575843,0.06561481690986926,0.3274974591409238,0.4185959068361834,0.6898930087020411,-1.7887301595076266,2.5934970782982756,866922.0
0.026291515059061406,-0.0681836885497409,0.6682955123073377,2.6039002983586093,0.716462201089696,0.6898930087020411,1.1552788417192474,0.20995911544324775,880285.0
-2.2860233841908886,-0.5001320854987588,0.6682955123073377,0.7444477967159423,-0.7735592839676363,-0.02014044495620944,-1.7887301595076266,-0.7434560696987634,687633.0
-1.6295992374025092,-0.5001320854987588,1.2709762077048063,-0.8825731422213912,-1.3455492516423249,0.6898930087020411,1.1552788417192474,0.6866667080142533,964367.0536231884
0.20298076049639882,1.8988163820188926,1.2709762077048063,-0.4177100168107244,1.39698994762329,-0.2235732856322476,-0.3167256588941896,0.6866667080142533,1098550.0
0.8533964482752736,-0.5001320854987588,1.873656903102275,-1.2312204862793912,-1.262804671181448,1.6033593030363296,1.1552788417192474,-0.26674847712775784,1135956.0
-0.1725479275976397,1.8988163820188926,0.06561481690986926,-1.3474362676320577,-0.4564061164654732,-0.2235732856322476,-0.16199791309107278,-1.220163662269769,964367.0536231884
0.026291515059061406,0.6993421482600669,-0.5370658784875992,-1.3474362676320577,-0.23540999259116172,1.6033593030363296,-0.3167256588941896,0.20995911544324775,964367.0536231884
-0.8980693529953221,-0.0681836885497409,0.06561481690986926,-0.8825731422213912,-0.8492881144642491,-0.2235732856322476,-0.3167256588941896,-0.26674847712775784,924309.0
-0.5871315992534583,-0.5001320854987588,-0.5370658784875992,0.512016234010609,-0.4737391457889486,-0.02014044495620944,1.1552788417192474,0.020367254592404373,1055973.0
1.236435710131193,-0.0681836885497409,1.873656903102275,1.7903898288899425,-0.16380807383823354,-1.1370395799665363,-0.3167256588941896,0.20995911544324775,995394.0
0.37872818652440887,-1.6996063192575843,0.06561481690986926,-0.06906267275272439,0.06771167498247369,-1.1370395799665363,1.1552788417192474,-0.7434560696987634,954867.0
0.3561964652387666,0.6993421482600669,-0.5370658784875992,0.860663578068609,0.5530364960397851,-0.2235732856322476,-1.7887301595076266,0.20995911544324775,937771.0
-0.497004714110889,-0.5001320854987588,-1.7424272692825364,0.16336888995260895,1.4671474472659287,-1.1370395799665363,-0.16199791309107278,-0.26674847712775784,791605.0
-0.8469974514145329,-0.5001320854987588,0.0037573542318683722,0.860663578068609,0.47214902586356655,-0.2235732856322476,-0.3167256588941896,-1.220163662269769,780857.0
0.701682858285282,0.6993421482600669,-0.5370658784875992,0.3274974591409238,0.5864644811636306,2.516825597370618,1.1552788417192474,-0.26674847712775784,1064037.0
0.026291515059061406,0.6993421482600669,-1.1397465738850678,0.3274974591409238,-1.3453429060551405,-1.1370395799665363,-1.7887301595076266,0.020367254592404373,709502.0
1.0862242348935776,-1.6996063192575843,0.06561481690986926,0.04715310859994229,-0.07631754487211959,-0.2235732856322476,-0.3167256588941896,0.020367254592404373,964367.0536231884
-1.042272369223433,0.6993421482600669,1.2709762077048063,0.3274974591409238,0.636812804436583,-0.02014044495620944,-0.3167256588941896,-0.26674847712775784,964367.0536231884
0.026291515059061406,-1.6996063192575843,1.2709762077048063,0.3958004526579423,1.1788826619695578,-1.1370395799665363,1.1552788417192474,-0.26674847712775784,791814.0
0.3652091537530235,0.6993421482600669,0.6682955123073377,-1.2312204862793912,-0.8560975188413287,0.6898930087020411,-1.7887301595076266,1.6400818931562644,1158433.0
1.138798251226743,0.6993421482600669,-0.5370658784875992,2.6039002983586093,-0.8300979748561156,0.6898930087020411,-0.3167256588941896,0.020367254592404373,1036625.0
-0.25666635373070434,-1.6996063192575843,1.2709762077048063,-0.7663573608687244,0.7511282597366469,-1.1370395799665363,-0.16199791309107278,0.20995911544324775,939611.0
-1.36372492623193,-1.6996063192575843,-1.1397465738850678,1.557958266184609,0.4185959068361834,0.6898930087020411,-0.3167256588941896,0.6866667080142533,723087.0
-1.470375073650637,-0.0681836885497409,0.6682955123073377,0.16336888995260895,-0.6099272333305411,-1.1370395799665363,1.1552788417192474,-0.7434560696987634,805666.0
0.9435233334178428,-0.5001320854987588,-0.5370658784875992,-0.533925798163391,1.6400650493263143,-1.1370395799665363,-0.3167256588941896,1.6400818931562644,1212738.0
1.5954411359490936,-0.5001320854987588,1.2709762077048063,-0.30149423545805776,0.02871235900465402,-1.1370395799665363,-0.3167256588941896,0.20995911544324775,1180724.0
-0.1199739112644743,1.8988163820188926,2.4763375984997436,1.9066056102426092,0.4185959068361834,-1.1370395799665363,-0.3167256588941896,1.1633743005852588,998837.0
1.1718447757790182,-0.0681836885497409,0.0037573542318683722,-0.6501415795160578,-0.4050260652565996,-1.1370395799665363,-1.7887301595076266,-0.26674847712775784,978322.0
0.40125990781005116,-0.5001320854987588,1.2709762077048063,2.1390371729479427,1.2213898529295095,-1.1370395799665363,-0.3167256588941896,-1.220163662269769,868156.0
-0.8094445826051291,0.6993421482600669,0.06561481690986926,-1.2312204862793912,0.4185959068361834,2.516825597370618,2.6272833423326842,0.6866667080142533,1027512.0
0.026291515059061406,0.6993421482600669,0.06561481690986926,1.9066056102426092,-0.9714447020773138,-1.1370395799665363,1.1552788417192474,0.20995911544324775,1083817.0
-0.07641258344556584,-1.6996063192575843,1.2709762077048063,-0.9987889235740578,0.7137797084563011,-1.1370395799665363,1.1552788417192474,-0.7434560696987634,906487.0
1.8462942995959115,-0.5001320854987588,-1.7424272692825364,-0.4177100168107244,-0.7219728871715785,0.6898930087020411,-0.16199791309107278,0.20995911544324775,1034060.0
0.9540381366844759,-1.6996063192575843,-1.7424272692825364,0.7444477967159423,-0.1594748165073647,1.6033593030363296,-0.16199791309107278,0.20995911544324775,950434.0
0.07079466228729726,-0.0681836885497409,2.4763375984997436,-0.06906267275272439,0.04934691772307712,2.516825597370618,-0.3167256588941896,1.1633743005852588,964367.0536231884
0.07680312129680189,-0.5001320854987588,1.2709762077048063,-0.9987889235740578,-0.37386788159178075,-0.02014044495620944,-0.3167256588941896,0.20995911544324775,928148.0
-2.2860233841908886,-0.5001320854987588,1.873656903102275,-0.9987889235740578,-1.1400290468068306,-1.1370395799665363,-0.3167256588941896,1.6400818931562644,964367.0536231884
-0.2972234520448605,-0.5001320854987588,-1.1397465738850678,-1.3474362676320577,0.26332729163312474,0.6898930087020411,-0.16199791309107278,1.1633743005852588,1135047.0
0.3952514488005466,1.8988163820188926,-0.5370658784875992,0.3274974591409238,-1.4988640229202084,-0.2235732856322476,1.1552788417192474,0.6866667080142533,1058019.0
0.026291515059061406,-0.0681836885497409,-0.5370658784875992,2.0228213915952757,0.4185959068361834,-1.1370395799665363,-1.7887301595076266,0.20995911544324775,838947.0
-0.6367013860818713,0.6993421482600669,0.06561481690986926,-0.4177100168107244,1.8266014601408591,-0.2235732856322476,-0.3167256588941896,-0.26674847712775784,882522.0
0.36220492424827117,-1.6996063192575843,-1.1397465738850678,0.860663578068609,-0.33466222002677687,0.6898930087020411,-0.3167256588941896,1.1633743005852588,1049386.0
0.5830157928475659,-0.5001320854987588,-1.1397465738850678,-0.06906267275272439,-1.1387909732837251,1.6033593030363296,-0.3167256588941896,0.020367254592404373,985878.0
